OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,20.0,30.0,0.215,0.265,-3073.9055862320015*(x-0.215)*(x-0.215)*(x-0.215)+228.67418956481075*(x-0.215)*(x-0.215)+2.5515062428631476*(x-0.215)+1.1220585107803345
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,20.0,30.0,0.265,0.315,401.4603395164546*(x-0.265)*(x-0.265)*(x-0.265)-38.256920286817916*(x-0.265)*(x-0.265)+2.364633302604203*(x-0.265)+1.4370810985565186
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,20.0,30.0,0.315,0.675,0.462199860411756*(x-0.315)*(x-0.315)*(x-0.315)+0.35830772714379117*(x-0.315)*(x-0.315)+1.5498938202958203*(x-0.315)+1.5098530054092407
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,20.0,30.0,0.675,1.1,2.1358158588409424
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,-15.0,0.0,1.3217943906784058
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.0,0.005,1.3217943906784058
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.005,0.015,361.4441868873431*(x-0.005)*(x-0.005)*(x-0.005)-60.25673579892716*(x-0.005)*(x-0.005)+0.0*(x-0.005)+1.3217943906784058
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.015,0.025,122967.45854109079*(x-0.015)*(x-0.015)*(x-0.015)-2838.6566878022422*(x-0.015)*(x-0.015)-1.0967014599123401*(x-0.015)+1.3161301612854004
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.025,0.035,173709.55001337634*(x-0.025)*(x-0.025)*(x-0.025)-2331.2456772069877*(x-0.025)*(x-0.025)-20.979597653629938*(x-0.025)+1.1442649364471436
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.035,0.045,-64592.428661531536*(x-0.035)*(x-0.035)*(x-0.035)+1107.615275085841*(x-0.035)*(x-0.035)-15.491646193756775*(x-0.035)+0.8750539422035217
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.045,0.055,111535.70076233553*(x-0.045)*(x-0.045)*(x-0.045)-1374.746179380604*(x-0.045)*(x-0.045)-12.71706929049941*(x-0.045)+0.7663065791130066
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.055,0.065,19094.51050387758*(x-0.055)*(x-0.055)*(x-0.055)+51.14647491237736*(x-0.055)*(x-0.055)-6.751282649410824*(x-0.055)+0.6131969690322876
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.065,0.075,-117040.75336456268*(x-0.065)*(x-0.065)*(x-0.065)+1755.6113004684416*(x-0.065)*(x-0.065)+0.0*(x-0.065)+0.5698933005332947
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.075,0.0849999999999999,44075.36983490015*(x-0.07500000000000001)*(x-0.07500000000000001)*(x-0.07500000000000001)-661.130547523501*(x-0.07500000000000001)*(x-0.07500000000000001)+0.0*(x-0.07500000000000001)+0.6284136772155762
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.0849999999999999,0.0975,-16974.87264157787*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)+453.463221252145*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+0.6063759922981262
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.0975,0.1149999999999999,-77.87355230863473*(x-0.0975)*(x-0.0975)*(x-0.0975)+31.44040562944613*(x-0.0975)*(x-0.0975)+3.3796089805639946*(x-0.0975)+0.6440755724906921
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.1149999999999999,0.1375,-6366.648347277855*(x-0.11499999999999999)*(x-0.11499999999999999)*(x-0.11499999999999999)+175.10286473050633*(x-0.11499999999999999)*(x-0.11499999999999999)+4.40847685141105*(x-0.11499999999999999)+0.7124300003051758
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.1375,0.1674999999999999,1413.6741872899565*(x-0.1375)*(x-0.1375)*(x-0.1375)-72.94332438960363*(x-0.1375)*(x-0.1375)+2.6187585868555843*(x-0.1375)+0.8277464509010315
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.1674999999999999,0.205,-316.1225333491985*(x-0.16749999999999998)*(x-0.16749999999999998)*(x-0.16749999999999998)+27.828098837843832*(x-0.16749999999999998)*(x-0.16749999999999998)+2.0590794291622463*(x-0.16749999999999998)+0.8788294196128845
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.205,0.25,-1053.8189608136115*(x-0.20500000000000002)*(x-0.20500000000000002)*(x-0.20500000000000002)+51.53465314857704*(x-0.20500000000000002)*(x-0.20500000000000002)+2.8125449044336017*(x-0.20500000000000002)+0.9785076379776001
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.25,0.3,274.7158011930454*(x-0.25)*(x-0.25)*(x-0.25)-22.17591853638192*(x-0.25)*(x-0.25)+1.048713500862849*(x-0.25)+1.1134005784988403
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.3,0.35,-878.3664009099106*(x-0.30000000000000004)*(x-0.30000000000000004)*(x-0.30000000000000004)+56.9625785065182*(x-0.30000000000000004)*(x-0.30000000000000004)+0.891490156172499*(x-0.30000000000000004)+1.1447359323501587
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.35,0.4,2552.69813537597*(x-0.35)*(x-0.35)*(x-0.35)-191.45236015319793*(x-0.35)*(x-0.35)+0.0*(x-0.35)+1.2219210863113403
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.4,0.4599999999999999,-2092.027134859386*(x-0.4)*(x-0.4)*(x-0.4)+207.72087047149347*(x-0.4)*(x-0.4)+0.0*(x-0.4)+1.0623774528503418
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.4599999999999999,0.7525,-2.629092140072685*(x-0.45999999999999996)*(x-0.45999999999999996)*(x-0.45999999999999996)-2.8338557382403193*(x-0.45999999999999996)*(x-0.45999999999999996)+2.3326114000978677*(x-0.45999999999999996)+1.3582947254180908
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,20.0,30.0,0.7525,1.1,1.732335925102234
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.8579388856887817
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0,0.0025,0.8579388856887817
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0025,0.0075,-32454.41184186661*(x-0.0025)*(x-0.0025)*(x-0.0025)-471.2430603432797*(x-0.0025)*(x-0.0025)+18.701463937759403*(x-0.0025)+0.8579388856887817
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0075,0.0125,115737.87765024288*(x-0.0075)*(x-0.0075)*(x-0.0075)-1049.932448594494*(x-0.0075)*(x-0.0075)+11.554952446186611*(x-0.0075)+0.9356083273887634
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0125,0.0175,-437748.7867865768*(x-0.0125)*(x-0.0125)*(x-0.0125)+2309.519022498338*(x-0.0125)*(x-0.0125)+9.735968784009888*(x-0.0125)+0.9816020131111145
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0175,0.0225,591656.6848754891*(x-0.0175)*(x-0.0175)*(x-0.0175)-4437.425136566166*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.0333012342453003
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0225,0.0275,-298617.36297607404*(x-0.0225)*(x-0.0225)*(x-0.0225)+2239.6302223205557*(x-0.0225)*(x-0.0225)+0.0*(x-0.0225)+0.9963226914405823
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0275,0.0325,898617.7444458002*(x-0.0275)*(x-0.0275)*(x-0.0275)-6739.633083343503*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.014986276626587
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0325,0.0375,-515563.01116943225*(x-0.0325)*(x-0.0325)*(x-0.0325)+3866.722583770745*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.9588226675987244
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0375,0.0424999999999999,574110.031127933*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-4305.825233459489*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.991045355796814
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0424999999999999,0.0475,-1023212.4328613254*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+7674.093246459947*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.9551634788513184
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0475,0.0525,718876.8386840802*(x-0.0475)*(x-0.0475)*(x-0.0475)-5391.576290130606*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.0191142559051514
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0525,0.0574999999999999,-1804273.974001503*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+15702.742989361772*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.9741844534873962
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0574999999999999,0.0625,-417842.27997072774*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+963.1289154299432*(x-0.057499999999999996)*(x-0.057499999999999996)+21.706881843505197*(x-0.057499999999999996)+1.1412187814712524
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0625,0.0675,2477528.919348108*(x-0.0625)*(x-0.0625)*(x-0.0625)-20409.271069213682*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.221601128578186
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0675,0.0725,215754.8562377625*(x-0.0675)*(x-0.0675)*(x-0.0675)+209.6427523196346*(x-0.0675)*(x-0.0675)-18.278041741028563*(x-0.0675)+1.0210604667663574
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0725,0.0775,-2724655.151367203*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+20434.913635253983*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+0.9618806838989258
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0775,0.0849999999999999,280522.6643880216*(x-0.0775)*(x-0.0775)*(x-0.0775)-3155.8799743652407*(x-0.0775)*(x-0.0775)+0.0*(x-0.0775)+1.132171630859375
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.0849999999999999,0.1025,-22628.05459896721*(x-0.08499999999999999)*(x-0.08499999999999999)*(x-0.08499999999999999)+728.905424675365*(x-0.08499999999999999)*(x-0.08499999999999999)+0.0*(x-0.08499999999999999)+1.0729988813400269
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.1025,0.14,-963.0285921278954*(x-0.10250000000000001)*(x-0.10250000000000001)*(x-0.10250000000000001)+11.59926183396145*(x-0.10250000000000001)*(x-0.10250000000000001)+4.722164700836637*(x-0.10250000000000001)+1.1749539375305176
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.14,0.5875,0.24744957075221105*(x-0.14)*(x-0.14)*(x-0.14)-1.874851882293886*(x-0.14)*(x-0.14)+1.5293324653441855*(x-0.14)+1.3175618648529053
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,30.0,40.0,0.5875,1.1,1.6486624479293823
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.9238924384117126
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0,0.0025,0.9238924384117126
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0025,0.0075,-14605.573115999709*(x-0.0025)*(x-0.0025)*(x-0.0025)+503.9515659126395*(x-0.0025)*(x-0.0025)+8.404761552810674*(x-0.0025)+0.9238924384117126
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0075,0.0125,-695534.9954945393*(x-0.0075)*(x-0.0075)*(x-0.0075)+3981.626543385337*(x-0.0075)*(x-0.0075)+12.34885922823709*(x-0.0075)+0.976689338684082
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0125,0.0175,796883.4737757317*(x-0.0125)*(x-0.0125)*(x-0.0125)-6883.375098218257*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.0510324239730835
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0175,0.0225,-93545.37306214114*(x-0.0175)*(x-0.0175)*(x-0.0175)+961.7712388331662*(x-0.0175)*(x-0.0175)-9.067490449002687*(x-0.0175)+0.9785584807395935
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0225,0.0275,12387.698885015292*(x-0.0225)*(x-0.0225)*(x-0.0225)-36.65030119029761*(x-0.0225)*(x-0.0225)-6.465681040331608*(x-0.0225)+0.9455721378326416
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0275,0.0325,205725.44312279124*(x-0.0275)*(x-0.0275)*(x-0.0275)-952.630159835091*(x-0.0275)*(x-0.0275)-5.903106635858437*(x-0.0275)+0.913875937461853
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0325,0.0375,-265560.18731815036*(x-0.0325)*(x-0.0325)*(x-0.0325)+2062.971777807793*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.8862603306770325
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0375,0.0424999999999999,-3060.378053014466*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-48.31753752405491*(x-0.037500000000000006)*(x-0.037500000000000006)+0.7127037292166323*(x-0.037500000000000006)+0.9046396017074585
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0424999999999999,0.0475,352008.8195800772*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-2640.0661468505814*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.9066126346588135
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0475,0.0525,-48665.0466918944*(x-0.0475)*(x-0.0475)*(x-0.0475)+364.98785018920836*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+0.8846120834350586
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0525,0.0574999999999999,638776.7791748083*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)-4790.825843811053*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.887653648853302
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0574999999999999,0.0625,-1315878.741906744*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+11031.162107818629*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+0.8477301001548767
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0625,0.0675,-164198.74923096577*(x-0.0625)*(x-0.0625)*(x-0.0625)+69.41907571420313*(x-0.0625)*(x-0.0625)+11.620715435180424*(x-0.0625)+0.9590243101119995
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0675,0.0725,573741.9128417954*(x-0.0675)*(x-0.0675)*(x-0.0675)-4303.064346313469*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+0.998338520526886
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0725,0.08,-77485.89027069275*(x-0.07250000000000001)*(x-0.07250000000000001)*(x-0.07250000000000001)+1121.4091543793716*(x-0.07250000000000001)*(x-0.07250000000000001)+0.0*(x-0.07250000000000001)+0.9624796509742737
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.08,0.0925,729.5690278152737*(x-0.08)*(x-0.08)*(x-0.08)-33.71407688510861*(x-0.08)*(x-0.08)+3.745393332511179*(x-0.08)+0.9928695559501648
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.0925,0.1225,-407.0565760381979*(x-0.0925)*(x-0.0925)*(x-0.0925)+4.744304556175842*(x-0.0925)*(x-0.0925)+3.2445268921718733*(x-0.0925)+1.035844087600708
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.1225,0.1725,-342.084509552237*(x-0.1225)*(x-0.1225)*(x-0.1225)+7.984075441771367*(x-0.1225)*(x-0.1225)+2.43013241023929*(x-0.1225)+1.1264592409133911
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.1725,0.605,0.2338627344799957*(x-0.1725)*(x-0.1725)*(x-0.1725)-0.9180839204096775*(x-0.1725)*(x-0.1725)+0.6629061327746499*(x-0.1725)+1.2251654863357544
shape,iterativefit,up_jesEC2_2016,0,0.8,1.6,30.0,40.0,0.605,1.1,1.359058976173401
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,-15.0,0.0,1.1680428981781006
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0,0.0025,1.1680428981781006
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0025,0.0075,19452.296454743282*(x-0.0025)*(x-0.0025)*(x-0.0025)-453.83315662063995*(x-0.0025)*(x-0.0025)-2.9704451560974148*(x-0.0025)+1.1680428981781006
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0075,0.0125,-12115.602439539254*(x-0.0075)*(x-0.0075)*(x-0.0075)-393.25514442294366*(x-0.0075)*(x-0.0075)-6.049854488198068*(x-0.0075)+1.1442763805389404
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0125,0.0175,239246.07022901418*(x-0.0125)*(x-0.0125)*(x-0.0125)-2171.0912999414804*(x-0.0125)*(x-0.0125)-10.891076115392949*(x-0.0125)+1.102681279182434
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0175,0.0225,21463.840932452764*(x-0.0175)*(x-0.0175)*(x-0.0175)+85.00577470294002*(x-0.0175)*(x-0.0175)-14.65853384763169*(x-0.0175)+1.023854374885559
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0225,0.0275,24952.442692842982*(x-0.0225)*(x-0.0225)*(x-0.0225)+115.79288229347566*(x-0.0225)*(x-0.0225)-12.198688030668334*(x-0.0225)+0.9553698301315308
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0275,0.0325,262278.1682652794*(x-0.0275)*(x-0.0275)*(x-0.0275)-1050.1536614125605*(x-0.0275)*(x-0.0275)-9.169326005770353*(x-0.0275)+0.9003902673721313
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0325,0.0375,-867507.9345703103*(x-0.0325)*(x-0.0325)*(x-0.0325)+6506.309509277333*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+0.8610745668411255
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0375,0.0424999999999999,2467855.453491225*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)-18508.91590118415*(x-0.037500000000000006)*(x-0.037500000000000006)+0.0*(x-0.037500000000000006)+0.91529381275177
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0424999999999999,0.0475,-861788.749694822*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)+6463.415622711171*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+0.7610528469085693
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0475,0.0525,1447993.278503414*(x-0.0475)*(x-0.0475)*(x-0.0475)-10859.949588775615*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+0.8149146437644958
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0525,0.0574999999999999,-614512.4435424838*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)+4608.843326568621*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+0.7244150638580322
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0574999999999999,0.065,140035.2760597508*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)-1575.3968556721975*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+0.7628220915794373
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.065,0.0775,-149931.5185546871*(x-0.065)*(x-0.065)*(x-0.065)+2811.2159729003856*(x-0.065)*(x-0.065)+0.0*(x-0.065)+0.7332834005355835
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0775,0.0975,20239.74061012271*(x-0.07750000000000001)*(x-0.07750000000000001)*(x-0.07750000000000001)-607.192218303681*(x-0.07750000000000001)*(x-0.07750000000000001)+0.0*(x-0.07750000000000001)+0.8797008991241455
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.0975,0.135,-776.0761869167796*(x-0.0975)*(x-0.0975)*(x-0.0975)+53.62390057491743*(x-0.0975)*(x-0.0975)+0.0*(x-0.0975)+0.7987419366836548
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.135,0.185,-197.1025729548166*(x-0.135)*(x-0.135)*(x-0.135)+7.305481675974813*(x-0.135)*(x-0.135)+0.7477211295636426*(x-0.135)+0.8332246541976929
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.185,0.235,808.1340789794928*(x-0.185)*(x-0.185)*(x-0.185)-60.61005592346194*(x-0.185)*(x-0.185)+0.0*(x-0.185)+0.86423659324646
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.235,0.2925,-2641.272469735756*(x-0.235)*(x-0.235)*(x-0.235)+235.39610786362437*(x-0.235)*(x-0.235)+0.0*(x-0.235)+0.8137282133102417
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.2925,0.6675,0.9208281883098053*(x-0.2925)*(x-0.2925)*(x-0.2925)-1.681207316091295*(x-0.2925)*(x-0.2925)+0.8724310951252721*(x-0.2925)+1.0898759365081787
shape,iterativefit,up_jesEC2_2016,0,1.6,2.5,30.0,40.0,0.6675,1.1,1.229177117347717
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.8240431547164917
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0,0.0025,0.8240431547164917
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0025,0.0075,-56171.800786748085*(x-0.0025)*(x-0.0025)*(x-0.0025)-736.7091074859375*(x-0.0025)*(x-0.0025)+28.609216213226322*(x-0.0025)+0.8240431547164917
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0075,0.0125,177594.9487641646*(x-0.0075)*(x-0.0075)*(x-0.0075)-1624.6838513067623*(x-0.0075)*(x-0.0075)+17.029240079360846*(x-0.0075)+0.9416500329971313
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0125,0.0175,-550912.8537598668*(x-0.0125)*(x-0.0125)*(x-0.0125)+2924.004999957125*(x-0.0125)*(x-0.0125)+14.102022723605574*(x-0.0125)+1.008378505706787
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0175,0.0225,50972.355463430125*(x-0.0175)*(x-0.0175)*(x-0.0175)-442.53200951203155*(x-0.0175)*(x-0.0175)+2.0236086911868076*(x-0.0175)+1.0831246376037598
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0225,0.0275,-107826.14867818274*(x-0.0225)*(x-0.0225)*(x-0.0225)+666.5745895039958*(x-0.0225)*(x-0.0225)+1.42121525582375*(x-0.0225)+1.0885509252548218
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0275,0.0325,476789.4744873044*(x-0.0275)*(x-0.0275)*(x-0.0275)-3575.921058654784*(x-0.0275)*(x-0.0275)+0.0*(x-0.0275)+1.0988430976867676
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0325,0.0375,-292152.55397961545*(x-0.0325)*(x-0.0325)*(x-0.0325)+4029.0410825811796*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.069043755531311
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0375,0.0424999999999999,-1849918.5146729886*(x-0.037500000000000006)*(x-0.037500000000000006)*(x-0.037500000000000006)+12036.491932313322*(x-0.037500000000000006)*(x-0.037500000000000006)+18.378969277340634*(x-0.037500000000000006)+1.1332507133483887
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0424999999999999,0.0475,1452404.022216793*(x-0.042499999999999996)*(x-0.042499999999999996)*(x-0.042499999999999996)-10893.030166625957*(x-0.042499999999999996)*(x-0.042499999999999996)+0.0*(x-0.042499999999999996)+1.2948180437088013
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0475,0.0525,-2952777.86254882*(x-0.0475)*(x-0.0475)*(x-0.0475)+22145.83396911617*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.2040427923202515
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0525,0.0574999999999999,3624767.3034668174*(x-0.052500000000000005)*(x-0.052500000000000005)*(x-0.052500000000000005)-27185.75477600108*(x-0.052500000000000005)*(x-0.052500000000000005)+0.0*(x-0.052500000000000005)+1.3885914087295532
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0574999999999999,0.0625,-4243448.257446277*(x-0.057499999999999996)*(x-0.057499999999999996)*(x-0.057499999999999996)+31825.86193084711*(x-0.057499999999999996)*(x-0.057499999999999996)+0.0*(x-0.057499999999999996)+1.1620434522628784
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0625,0.0675,5513658.523559556*(x-0.0625)*(x-0.0625)*(x-0.0625)-41352.438926696705*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.4272589683532715
shape,iterativefit,up_jesEC2_2016,0,0.0,0.8,40.0,60.0,0.0675,0.0725,-775539.04188377*(x-0.0675)*(x-0.0675)*(x-0.0675)+9347.32735816152*(x-0.0675)*(x-0.0675)+0.0*(x-0.0675)+1.0826553106307983
